Target Author,Target Author Name,Citing Paper,Citing Paper Title,Citing Paper Authors,Number of Authors,Citation Count
22954842600,Vasilakos A.,2-s2.0-84893695741,Polarization properties of a turnstile antenna in the vicinity of the human body,"Petrovic V.V,Krneta A.J",2,1
